序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,总市值,流通市值,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅
975,603037,凯众股份,14.41,1.34,0.19,77372.0,111410112.0,2.81,14.58,14.18,14.25,14.22,0.89,2.9,49.71,3.98,3862954525.0,3841913043.0,0.14,0.07,15.74,49.17
976,002294,信立泰,56.8,1.34,0.75,74581.0,421653858.88,4.37,57.6,55.15,56.05,56.05,1.43,0.67,81.78,7.22,63321579188.0,63307333805.0,0.19,0.19,15.56,86.66
977,603277,银都股份,18.89,1.34,0.25,32747.0,61357034.0,3.22,18.89,18.29,18.64,18.64,1.73,0.54,18.62,4.07,11592779871.0,11518102412.0,0.0,0.11,14.83,23.63
978,300340,科恒股份,13.61,1.34,0.18,82062.0,110976990.8,2.76,13.67,13.3,13.36,13.43,1.12,3.0,-19.28,-85.35,3754908698.0,3721852689.0,0.0,0.0,-21.96,42.81
979,688517,金冠电气,15.93,1.34,0.21,28606.0,45303523.0,2.54,16.0,15.6,15.6,15.72,1.12,2.09,27.59,2.72,2176248021.0,2176248021.0,0.0,0.0,3.31,22.44
980,600683,京投发展,4.54,1.34,0.06,265000.0,120947207.0,5.58,4.68,4.43,4.49,4.48,0.75,3.58,-6.37,91.48,3363130290.0,3363130290.0,-0.22,-0.44,6.32,19.47
981,301087,可孚医疗,43.55,1.33,0.57,26457.0,114560288.04,2.86,43.67,42.44,42.65,42.98,1.1,1.36,27.17,1.97,9097464350.0,8459457721.0,-0.09,0.0,20.74,29.57
982,002494,华斯股份,5.32,1.33,0.07,100951.0,53496352.0,2.1,5.34,5.23,5.25,5.25,0.92,3.52,-341.43,1.64,2007293020.0,1525618730.0,0.19,0.0,2.11,33.33
983,601579,会稽山,22.11,1.33,0.29,129184.0,284615276.0,3.44,22.38,21.63,21.82,21.82,0.84,2.69,56.46,2.93,10600935973.0,10600935973.0,0.09,0.18,16.37,107.22
984,603871,嘉友国际,13.78,1.32,0.18,123490.0,167611413.0,4.63,13.82,13.19,13.46,13.6,1.37,0.9,16.18,3.27,18851159307.0,18851159307.0,0.15,0.15,24.59,3.3
985,001390,古麒绒材,27.66,1.32,0.36,87399.0,243334650.86,4.95,28.36,27.01,27.33,27.3,0.86,17.84,29.93,3.49,5532000000.0,1355308108.0,0.11,0.04,8.47,128.97
986,603530,神马电力,38.39,1.32,0.5,59925.0,229352675.0,3.38,38.8,37.52,37.58,37.89,0.57,1.4,44.87,10.15,16572370834.0,16410372674.0,0.0,-0.05,43.51,58.31
987,688559,海目星,40.06,1.32,0.52,97384.0,394914433.0,5.99,41.51,39.14,39.14,39.54,1.72,3.93,-7.01,3.91,9925227303.0,9925227303.0,0.0,0.1,24.37,16.45
988,600795,国电电力,5.38,1.32,0.07,2001323.0,1078918162.0,2.26,5.45,5.33,5.35,5.31,1.49,1.12,10.62,1.57,95955630661.0,95955630661.0,0.0,0.0,16.45,20.36
989,600809,山西汾酒,187.29,1.32,2.44,72026.0,1356343590.0,3.35,190.99,184.8,184.86,184.85,1.5,0.59,13.43,6.37,228487099138.0,228487099138.0,-0.01,0.14,2.14,5.13
990,300215,电科院,6.17,1.31,0.08,85773.0,52762885.0,1.64,6.18,6.08,6.14,6.09,1.49,1.72,-149.3,2.36,4621911134.0,3084200343.0,0.16,0.33,-0.8,4.05
991,000032,深桑达Ａ,20.9,1.31,0.27,225076.0,470353153.49,3.73,21.18,20.41,20.5,20.63,1.29,2.07,-59.69,3.89,23783347991.0,22767702668.0,0.0,-0.05,-4.7,19.29
992,920541,铁大科技,15.49,1.31,0.2,11869.0,18246395.97,2.16,15.49,15.16,15.4,15.29,0.67,1.32,44.51,5.03,2117483000.0,1395009015.0,0.06,0.19,-9.04,29.41
993,603992,松霖科技,29.3,1.31,0.38,17454.0,50902528.0,3.01,29.6,28.73,29.0,28.92,1.18,0.41,68.13,3.94,12684012368.0,12445393168.0,-0.2,-0.03,6.35,61.88
994,000736,*ST中地,5.43,1.31,0.07,243484.0,134102495.54,4.66,5.63,5.38,5.39,5.36,2.04,3.38,-1.72,-0.85,4056744317.0,3916474624.0,0.0,0.56,14.56,-36.86
995,002630,ST华西,3.09,1.31,0.04,591902.0,180666206.32,4.59,3.13,2.99,3.02,3.05,0.82,5.75,73.31,15.12,3648672000.0,3183543221.0,0.0,0.32,17.49,-11.21
996,301238,瑞泰新材,20.89,1.31,0.27,107586.0,224237625.09,3.35,21.18,20.49,20.54,20.62,1.22,1.47,93.51,2.14,15319332637.0,15319332637.0,-0.1,0.0,9.09,34.25
997,002937,兴瑞科技,18.65,1.3,0.24,54039.0,100800242.08,2.72,18.85,18.35,18.4,18.41,1.62,1.82,35.15,3.64,5553556660.0,5538170037.0,-0.16,-0.16,9.32,13.03
998,002957,科瑞技术,23.35,1.3,0.3,348938.0,801687743.57,6.68,23.64,22.1,22.41,23.05,0.78,8.33,39.88,3.2,9806590581.0,9776151428.0,0.04,0.65,35.83,50.45
999,603076,乐惠国际,25.76,1.3,0.33,19028.0,49044689.0,3.15,26.14,25.34,25.5,25.43,1.07,1.58,60.64,2.41,3109266621.0,3109266621.0,0.08,-0.04,-9.99,13.78
1000,603090,宏盛股份,55.35,1.3,0.71,79134.0,440814414.0,9.3,58.58,53.5,54.4,54.64,1.3,7.91,60.44,9.31,5535000000.0,5535000000.0,-0.23,0.49,80.35,221.62
1001,688220,翱捷科技-U,96.79,1.3,1.24,113652.0,1119940680.0,7.85,103.0,95.5,96.99,95.55,1.76,3.15,-82.49,7.27,40487343046.0,34883905613.0,-0.03,-0.09,16.42,78.94
1002,000012,南  玻Ａ,4.7,1.29,0.06,194237.0,90957829.97,2.16,4.73,4.63,4.64,4.64,1.5,0.99,71.97,1.09,14432252903.0,9208788011.0,0.21,0.0,-5.05,-9.79
1003,002866,传艺科技,18.11,1.29,0.23,51605.0,93183373.48,2.63,18.22,17.75,17.8,17.88,1.26,2.85,62.19,2.56,5243248056.0,3282736424.0,0.0,0.0,-2.58,11.93
1004,300444,双杰电气,8.61,1.29,0.11,330868.0,281852627.31,3.29,8.64,8.36,8.45,8.5,0.8,5.32,41.23,3.86,6876162025.0,5350656078.0,0.12,0.12,15.88,24.24
1005,600241,时代万恒,8.64,1.29,0.11,95112.0,81776064.0,3.63,8.74,8.43,8.52,8.53,1.82,3.23,1136.42,2.18,2542770274.0,2542770274.0,0.0,0.0,1.53,29.15
1006,603197,保隆科技,39.2,1.29,0.5,54331.0,213081108.0,2.33,39.58,38.68,38.8,38.7,1.19,2.54,31.08,2.55,8375460985.0,8375460985.0,-0.03,0.1,-2.66,6.18
1007,002560,通达股份,8.71,1.28,0.11,477108.0,416333655.21,2.91,8.83,8.58,8.6,8.6,0.82,10.53,26.03,1.71,4579182945.0,3945072577.0,0.11,0.11,4.69,27.71
1008,601933,永辉超市,4.75,1.28,0.06,1274244.0,600664929.0,2.13,4.77,4.67,4.69,4.69,1.4,1.4,-89.59,10.34,43106425717.0,43106425717.0,0.0,0.21,-2.26,-25.08
1009,301085,亚康股份,53.41,1.27,0.67,11100.0,59182176.57,2.88,53.83,52.31,52.65,52.74,1.39,1.88,1283.68,4.32,4634688802.0,3146476140.0,0.09,0.02,-12.36,-21.97
1010,300136,信维通信,31.83,1.27,0.4,708035.0,2237020685.58,4.14,32.17,30.87,31.0,31.43,0.94,8.59,47.48,4.01,30797709748.0,26245997085.0,0.0,-0.13,28.55,25.36
1011,002718,友邦吊顶,24.71,1.27,0.31,29579.0,72160571.14,3.69,24.85,23.95,24.15,24.4,0.85,5.23,215.2,3.54,3248075855.0,1396260542.0,0.16,0.41,44.84,102.04
1012,300653,正海生物,20.1,1.26,0.25,20007.0,40156883.16,1.91,20.16,19.78,19.86,19.85,1.27,1.11,40.26,4.14,3618000000.0,3618000000.0,-0.15,0.0,-10.67,-3.6
1013,688186,广大特材,25.79,1.26,0.32,195217.0,507749403.0,5.22,26.66,25.33,25.7,25.47,1.49,6.96,21.81,1.51,7233820491.0,7233820491.0,0.04,0.19,4.24,72.05
1014,300991,创益通,42.57,1.26,0.53,42542.0,181664369.18,5.16,43.68,41.51,41.76,42.04,1.33,4.62,3017.81,9.6,6130080000.0,3922484940.0,-0.12,0.16,35.01,106.05
1015,000893,亚钾国际,42.68,1.26,0.53,97335.0,419734270.01,4.58,44.05,42.12,42.19,42.15,1.45,1.2,23.07,3.14,39438504661.0,34648053958.0,-0.02,0.14,29.73,111.71
1016,688722,同益中,18.55,1.26,0.23,30810.0,56704137.0,1.75,18.58,18.26,18.4,18.32,1.0,1.37,31.35,3.0,4167567285.0,4157151460.0,0.65,0.65,-13.07,46.29
1017,300981,中红医疗,13.68,1.26,0.17,43653.0,59728526.19,3.26,13.85,13.41,13.49,13.51,1.55,1.11,-610.27,1.09,5866872639.0,5376717145.0,-0.07,0.0,3.4,19.27
1018,301568,思泰克,49.72,1.26,0.62,41760.0,207037644.0,3.58,50.26,48.5,49.11,49.1,1.2,8.77,49.49,5.09,5134007648.0,2368860674.0,-0.02,0.2,24.39,48.68
1019,600860,京城股份,12.1,1.26,0.15,99629.0,120421925.0,3.35,12.26,11.86,11.95,11.95,1.14,2.25,-210.23,6.18,6624580455.0,5351418455.0,-0.08,0.0,-0.82,20.04
1020,300664,鹏鹞环保,5.63,1.26,0.07,151737.0,85195081.73,2.52,5.67,5.53,5.57,5.56,1.07,2.02,11.82,0.97,4257723149.0,4235141219.0,-0.18,0.0,1.26,-2.6
1021,002639,雪人集团,11.28,1.26,0.14,993156.0,1124226123.43,4.76,11.58,11.05,11.06,11.14,1.87,15.26,166.89,3.48,8714952568.0,7338985772.0,0.0,0.0,0.18,64.67
1022,301295,美硕科技,28.99,1.26,0.36,11647.0,33498228.0,1.89,28.99,28.45,28.63,28.63,0.97,3.96,83.79,3.07,2922192000.0,852306000.0,0.73,0.69,14.81,40.32
1023,001266,宏英智能,29.97,1.25,0.37,13533.0,40431913.0,2.5,30.15,29.41,29.6,29.6,0.96,2.35,190.06,3.29,3091997707.0,1728848281.0,-0.07,-0.03,-0.76,31.1
1024,600377,宁沪高速,13.72,1.25,0.17,108494.0,148215698.0,1.92,13.76,13.5,13.56,13.55,1.3,0.29,14.26,1.72,69117895700.0,52165950774.0,0.0,-0.15,-5.18,-7.42
1025,300239,东宝生物,5.69,1.25,0.07,135727.0,76999974.97,2.14,5.7,5.58,5.63,5.62,0.55,2.3,52.29,2.0,3377629139.0,3355744545.0,0.0,0.18,-5.01,-8.81
1026,301558,三态股份,8.91,1.25,0.11,112463.0,99690150.28,2.39,8.92,8.71,8.78,8.8,1.42,5.13,165.53,5.18,7028664397.0,1953800633.0,0.0,0.11,-4.6,1.71
1027,002413,雷科防务,5.7,1.24,0.07,481399.0,273535561.1,3.02,5.73,5.56,5.59,5.63,1.55,3.72,-90.07,2.21,7506840880.0,7370552580.0,-0.18,0.18,-4.04,30.73
1028,603708,家家悦,10.62,1.24,0.13,36641.0,38763006.0,1.62,10.62,10.45,10.45,10.49,1.01,0.57,24.72,2.88,6779156729.0,6779156729.0,0.0,0.0,1.82,-4.75
1029,002212,天融信,9.78,1.24,0.12,626769.0,609376246.16,3.83,9.88,9.51,9.65,9.66,1.24,5.37,-89.15,1.24,11535058937.0,11411792345.0,0.1,0.1,19.85,52.1
1030,000917,电广传媒,8.95,1.24,0.11,637285.0,570918080.11,4.19,9.14,8.77,8.8,8.84,0.78,4.5,72.03,1.22,12687129225.0,12686261299.0,0.0,-0.11,13.58,26.95
1031,600828,茂业商业,4.07,1.24,0.05,146470.0,59451091.0,1.74,4.09,4.02,4.06,4.02,1.01,0.85,126.69,1.0,7049168962.0,7046635937.0,0.0,0.0,0.49,-6.86
1032,600503,华丽家族,3.26,1.24,0.04,350983.0,114049066.0,3.42,3.3,3.19,3.22,3.22,0.64,2.19,-150.34,1.47,5223465400.0,5223465400.0,0.0,0.0,22.1,25.38
1033,605288,凯迪股份,91.48,1.24,1.12,19868.0,181011562.0,5.84,93.48,88.2,92.22,90.36,1.32,2.83,103.77,2.89,6465167138.0,6421796470.0,0.09,0.23,71.92,172.26
1034,688260,昀冢科技,31.75,1.24,0.39,59879.0,191705661.0,8.86,33.58,30.8,31.52,31.36,0.86,4.99,-19.06,22.7,3810000000.0,3810000000.0,0.0,-0.44,43.6,127.6
1035,300098,高新兴,5.72,1.24,0.07,525002.0,300043681.15,3.19,5.77,5.59,5.63,5.65,1.42,3.41,117.3,3.66,9940114613.0,8818773546.0,0.0,0.18,12.6,4.38
1036,002029,七 匹 狼,9.05,1.23,0.11,475721.0,429187067.61,6.49,9.3,8.72,8.88,8.94,0.65,7.15,19.88,0.97,6380463010.0,6021923929.0,-0.11,0.0,29.84,40.53
1037,300847,中船汉光,18.17,1.23,0.22,84489.0,153167025.0,2.67,18.31,17.83,17.94,17.95,1.73,2.85,46.83,3.67,5378501700.0,5378501700.0,0.0,0.11,-7.39,6.88
1038,603365,水星家纺,18.98,1.23,0.23,26598.0,50701185.0,3.52,19.28,18.62,18.75,18.75,1.18,1.02,16.1,1.66,4984783830.0,4931047654.0,-0.05,0.05,4.69,23.97
1039,001336,楚环科技,24.77,1.23,0.3,15435.0,38204470.48,2.66,25.15,24.5,24.77,24.47,1.0,3.31,75.83,2.51,1990851595.0,1153864873.0,0.12,0.08,9.22,42.11
1040,603967,中创物流,12.3,1.23,0.15,62128.0,76496119.0,3.46,12.45,12.03,12.14,12.15,1.06,1.79,15.48,1.82,4264000533.0,4264000533.0,-0.57,-0.49,4.95,33.55
1041,301539,宏鑫科技,19.82,1.23,0.24,22345.0,43958598.77,2.45,19.82,19.34,19.4,19.58,1.18,2.98,50.44,3.6,2933360000.0,1487724856.0,0.05,0.2,-3.32,7.66
1042,000007,全新好,7.4,1.23,0.09,49558.0,36600736.0,2.05,7.42,7.27,7.3,7.31,0.95,1.43,378.32,14.04,2563715526.0,2563715526.0,0.14,0.0,1.65,5.26
1043,002006,精工科技,20.71,1.22,0.25,214680.0,446694226.73,4.25,21.22,20.35,20.45,20.46,1.66,4.13,47.44,4.54,10764922142.0,10764922142.0,-0.24,-0.24,23.79,26.67
1044,002431,棕榈股份,2.48,1.22,0.03,284832.0,70191206.3,2.04,2.48,2.43,2.45,2.45,0.61,1.57,-8.22,3.24,4495784337.0,4495784337.0,0.4,0.0,5.08,18.66
1045,601107,四川成渝,5.81,1.22,0.07,108625.0,62877323.0,2.09,5.83,5.71,5.75,5.74,0.94,0.5,10.61,1.09,17767328600.0,12565519400.0,0.17,0.0,1.93,17.61
1046,300407,凯发电气,12.47,1.22,0.15,181357.0,226413672.96,4.87,12.81,12.21,12.44,12.32,0.91,7.49,43.15,2.07,3967960148.0,3018238912.0,0.0,0.0,14.4,23.83
1047,920792,东和新材,13.24,1.22,0.16,19957.0,26384146.98,1.61,13.3,13.09,13.16,13.08,0.87,1.99,32.72,2.15,2191749600.0,1328751015.0,0.0,0.53,-1.71,50.97
1048,301303,真兰仪表,16.56,1.22,0.2,30005.0,49639262.54,2.26,16.66,16.29,16.29,16.36,1.14,2.95,20.31,2.01,6769728000.0,1684728536.0,0.06,0.12,8.02,10.62
1049,301022,海泰科,35.63,1.22,0.43,36234.0,129598723.03,3.1,36.18,35.09,35.21,35.2,1.23,5.43,45.29,2.5,3544619409.0,2378877034.0,0.0,-0.03,8.07,78.15
1050,688793,倍轻松,29.87,1.22,0.36,9514.0,28467457.0,3.25,30.26,29.3,29.8,29.51,1.16,1.11,-29.34,8.51,2567189666.0,2567189666.0,-0.07,-0.1,-11.31,0.23
1051,600523,贵航股份,15.06,1.21,0.18,69775.0,104586783.0,2.15,15.1,14.78,14.83,14.88,1.13,1.73,38.67,1.95,6088928479.0,6084911977.0,0.07,0.2,-4.26,27.74
1052,300095,华伍股份,10.02,1.21,0.12,216174.0,215999054.46,3.13,10.12,9.81,9.87,9.9,1.33,6.38,76.61,2.52,4209303443.0,3394045332.0,0.0,-0.1,-9.07,49.55
1053,300109,新开源,16.67,1.21,0.2,79544.0,132199829.4,4.31,16.95,16.24,16.39,16.47,1.68,1.77,30.22,2.18,8102453583.0,7498551560.0,0.0,-0.06,-3.03,6.18
1054,301552,科力装备,40.18,1.21,0.48,10497.0,42166594.37,2.39,40.46,39.51,39.6,39.7,1.4,4.41,23.41,3.32,3825136000.0,956284000.0,0.02,0.02,1.62,-1.2
1055,600496,精工钢构,4.18,1.21,0.05,460281.0,191187568.0,4.12,4.26,4.09,4.17,4.13,0.71,2.31,10.58,0.91,8318720615.0,8318720615.0,-0.24,0.24,24.4,42.18
1056,301665,泰禾股份,30.84,1.21,0.37,80554.0,250297817.71,4.76,31.68,30.23,30.4,30.47,2.44,21.06,28.32,3.95,13878000000.0,1179630000.0,-0.26,-0.16,1.18,218.92
1057,301260,格力博,20.04,1.21,0.24,46494.0,93196366.84,2.83,20.25,19.69,19.8,19.8,0.98,2.27,36.43,2.04,9668439763.0,4096892831.0,0.0,-0.05,-5.69,51.25
1058,603373,安邦护卫,50.17,1.21,0.6,12370.0,61629413.0,3.83,50.5,48.6,48.6,49.57,1.07,2.72,47.69,3.04,5394623670.0,2279228518.0,0.04,0.08,3.76,71.87
1059,300350,华鹏飞,6.71,1.21,0.08,264737.0,177612701.1,2.56,6.78,6.61,6.63,6.63,0.88,5.61,561.38,4.08,3771102392.0,3164203948.0,0.15,0.15,7.02,24.26
1060,603386,骏亚科技,14.23,1.21,0.17,71823.0,101504509.0,2.13,14.28,13.98,13.98,14.06,1.24,2.2,160.38,3.41,4643570029.0,4643570029.0,-0.07,0.21,-4.11,27.97
1061,605299,舒华体育,9.28,1.2,0.11,42844.0,39611892.0,1.85,9.29,9.12,9.16,9.17,1.49,1.05,80.11,3.1,3797622133.0,3797622133.0,0.32,0.22,-8.84,20.68
1062,301171,易点天下,29.5,1.2,0.35,305900.0,905939294.1,5.32,30.2,28.65,29.25,29.15,2.03,8.19,51.29,3.72,13920634198.0,11014929805.0,0.03,0.14,4.98,5.09
1063,601059,信达证券,20.27,1.2,0.24,490817.0,996122345.0,3.59,20.57,19.85,19.95,20.03,1.32,7.1,36.42,3.23,65735610000.0,14018732000.0,0.15,0.1,18.82,35.95
1064,000922,佳电股份,13.53,1.2,0.16,391060.0,536325381.35,5.68,14.06,13.3,13.38,13.37,1.77,6.66,36.0,2.07,9403149134.0,7946047271.0,-0.44,-0.22,13.03,21.02
1065,000803,山高环能,6.73,1.2,0.08,75913.0,50650875.32,2.56,6.77,6.6,6.65,6.65,0.82,1.65,38.68,2.14,3138173110.0,3094371759.0,0.0,0.0,5.32,31.19
1066,688239,航宇科技,47.31,1.2,0.56,42479.0,200146479.0,4.86,48.07,45.8,46.29,46.75,0.79,2.23,49.93,4.71,9018620142.0,9018620142.0,0.32,0.19,25.62,65.65
1067,300597,吉大通信,9.31,1.2,0.11,43921.0,40779607.49,1.96,9.32,9.14,9.21,9.2,0.93,1.62,-80.93,2.65,2537626979.0,2526475536.0,0.0,0.22,-6.53,6.4
1068,300861,美畅股份,15.99,1.2,0.19,75076.0,120451740.88,3.67,16.28,15.7,15.96,15.8,1.13,1.78,51.28,1.7,10742728636.0,6745619575.0,0.0,0.0,9.3,15.04
1069,688307,中润光学,39.63,1.2,0.47,32285.0,128428481.0,6.03,41.16,38.8,38.93,39.16,0.83,5.48,85.54,4.11,3518113620.0,2335131251.0,0.08,0.1,-1.05,68.28
1070,920058,华洋赛车,37.56,1.19,0.44,6444.0,24112245.63,2.02,37.73,36.98,37.12,37.12,0.67,2.34,32.92,6.11,2106629598.0,1035075588.0,-0.42,-0.29,5.74,47.99
1071,600778,友好集团,6.8,1.19,0.08,78602.0,53177974.0,2.08,6.84,6.7,6.75,6.72,0.74,2.53,87.26,9.21,2118141194.0,2116261198.0,0.0,0.15,1.95,-25.19
1072,300040,九洲集团,6.78,1.19,0.08,139767.0,94551551.39,2.54,6.82,6.65,6.7,6.7,1.26,2.7,75.88,1.68,4362322756.0,3507809585.0,0.3,0.15,-12.06,-5.7
1073,600116,三峡水利,6.8,1.19,0.08,252348.0,171729344.0,1.19,6.84,6.76,6.79,6.72,2.82,1.32,27.82,1.15,13002571747.0,13002571747.0,0.29,0.15,-1.31,-1.45
1074,300564,筑博设计,17.02,1.19,0.2,34286.0,58197259.16,2.68,17.13,16.68,16.72,16.82,0.99,3.03,-64.16,2.29,2745584704.0,1926523585.0,0.0,0.06,-7.6,43.51
1075,002476,宝莫股份,5.93,1.19,0.07,154748.0,91308312.04,2.05,5.95,5.83,5.86,5.86,0.64,2.53,71.88,3.78,3629160000.0,3628729037.0,0.17,0.0,21.52,40.86
1076,688659,元琛科技,11.09,1.19,0.13,33296.0,36773092.0,2.65,11.16,10.87,10.92,10.96,1.1,2.08,100.64,3.29,1774400000.0,1774400000.0,0.09,0.0,15.76,64.3
1077,301032,新柴股份,13.7,1.18,0.16,46463.0,63401920.0,2.29,13.75,13.44,13.56,13.54,1.1,2.91,41.82,2.74,3303527580.0,2190257018.0,-0.07,0.07,3.63,47.47
1078,600563,法拉电子,129.99,1.18,1.51,29213.0,378105159.0,2.51,130.84,127.62,128.41,128.48,1.0,1.3,25.68,5.41,29247750000.0,29247750000.0,-0.01,0.04,14.93,11.18
1079,600550,保变电气,8.56,1.18,0.1,420232.0,356632763.0,4.14,8.67,8.32,8.44,8.46,1.75,2.28,81.01,20.14,15763483789.0,15763483789.0,0.23,0.23,-3.82,9.04
1080,002741,光华科技,20.84,1.17,0.24,204160.0,427032161.49,4.32,21.25,20.36,20.5,20.6,1.32,4.79,80.41,5.04,9691064940.0,8885309369.0,0.05,0.0,3.37,26.15
1081,002368,太极股份,27.77,1.17,0.32,124532.0,345558169.73,2.19,27.99,27.39,27.46,27.45,1.13,2.01,897.05,3.3,17307132812.0,17229333324.0,-0.04,0.0,9.2,17.72
1082,002645,华宏科技,16.4,1.17,0.19,402334.0,656596854.09,3.89,16.49,15.86,16.05,16.21,1.33,7.2,64.63,2.7,10292645904.0,9166411836.0,0.0,0.0,8.32,140.47
1083,300869,康泰医学,16.41,1.17,0.19,53455.0,87632343.0,2.16,16.51,16.16,16.28,16.22,1.39,2.11,194.64,3.78,6593590414.0,4157657473.0,0.0,0.06,-15.93,19.87
1084,603188,亚邦股份,4.35,1.16,0.05,101419.0,44044171.0,2.09,4.37,4.28,4.3,4.3,0.78,1.78,665.18,3.31,2480239500.0,2480239500.0,0.0,0.23,-2.03,25.36
1085,300929,华骐环保,11.35,1.16,0.13,38404.0,43614319.6,2.76,11.47,11.16,11.24,11.22,0.85,3.03,-610.28,1.86,1499709051.0,1438582491.0,0.0,-0.18,0.53,37.24
1086,920005,鼎佳精密,46.38,1.16,0.53,5424.0,25047910.08,1.77,46.52,45.71,46.11,45.85,0.69,2.85,53.16,5.58,3849540000.0,881220000.0,0.19,0.19,315.59,315.59
1087,603051,鹿山新材,21.83,1.16,0.25,62688.0,136337115.0,2.73,21.99,21.4,21.6,21.58,1.65,3.88,110.71,1.96,3528446120.0,3528446120.0,0.05,0.0,8.39,28.87
1088,300263,隆华科技,8.7,1.16,0.1,294870.0,254153724.67,2.33,8.7,8.5,8.57,8.6,0.98,3.02,37.43,2.14,9004554827.0,8487103570.0,0.0,0.0,0.58,20.0
1089,000948,南天信息,18.36,1.16,0.21,102509.0,189354941.41,4.35,18.81,18.02,18.14,18.15,1.83,2.63,-492.56,2.67,7158357891.0,7144395423.0,0.05,0.05,-9.02,10.34
1090,603409,汇通控股,34.93,1.16,0.4,11927.0,41773212.0,1.85,35.24,34.6,34.73,34.53,1.78,3.79,28.16,2.95,4402227900.0,1100564101.0,-0.09,-0.11,-1.1,47.51
1091,002372,伟星新材,10.43,1.16,0.12,116691.0,121512989.71,1.65,10.48,10.31,10.32,10.31,1.46,0.79,23.08,3.55,16604956215.0,15341050077.0,0.29,0.19,-4.75,-14.09
1092,688222,成都先导,23.63,1.16,0.27,92097.0,218140271.0,3.3,24.0,23.23,23.4,23.36,1.28,2.3,94.6,6.63,9468068400.0,9468068400.0,0.08,0.21,3.73,92.74
1093,000900,现代投资,4.36,1.16,0.05,189814.0,82659714.73,1.39,4.38,4.32,4.32,4.31,1.35,1.25,11.08,0.6,6617731536.0,6617437236.0,0.23,0.23,-0.91,2.35
1094,002829,星网宇达,27.06,1.16,0.31,222382.0,605234749.57,4.0,27.6,26.53,26.6,26.75,0.69,15.23,109.9,3.27,5623322202.0,3952084425.0,-0.37,-0.29,23.96,42.72
1095,002364,中恒电气,27.34,1.15,0.31,472614.0,1292698224.3,6.4,28.17,26.44,26.7,27.03,1.26,8.47,159.23,6.37,15407866006.0,15258556798.0,-0.04,0.04,71.63,155.75
1096,002694,顾地科技,4.39,1.15,0.05,60355.0,26404236.39,2.07,4.4,4.31,4.32,4.34,0.8,0.84,-8.3,31.85,3349942272.0,3155447273.0,0.23,0.46,-10.95,-4.15
1097,300389,艾比森,17.57,1.15,0.2,162186.0,284339608.0,7.14,18.0,16.76,17.19,17.37,0.68,6.96,26.27,3.94,6485092570.0,4096995810.0,-0.06,-0.11,48.65,51.99
1098,300587,天铁科技,7.92,1.15,0.09,208260.0,165392302.62,4.09,8.07,7.75,7.85,7.83,0.95,1.98,-75.24,4.37,10282288872.0,8331345087.0,0.0,0.25,14.45,81.65
1099,603882,金域医学,29.03,1.15,0.33,42012.0,121703158.0,2.3,29.16,28.5,28.67,28.7,1.33,0.91,-79.29,1.97,13448387723.0,13357706770.0,-0.03,0.1,-3.75,8.93
1100,603281,江瀚新材,25.61,1.15,0.29,34272.0,87608620.0,2.61,25.77,25.11,25.11,25.32,2.69,1.36,22.25,2.03,9561066684.0,6445881189.0,0.0,0.23,0.83,9.4
1101,300265,通光线缆,9.68,1.15,0.11,122622.0,118424335.97,2.4,9.75,9.52,9.55,9.57,1.38,2.68,103.58,1.96,4437700042.0,4434799672.0,0.0,0.0,-11.6,18.34
1102,301120,新特电气,17.77,1.14,0.2,331611.0,585283755.56,5.86,18.18,17.15,17.58,17.57,0.85,15.17,131.21,4.28,6600507547.0,3884873189.0,0.06,0.0,47.84,79.86
1103,000711,ST京蓝,1.78,1.14,0.02,459194.0,81718600.46,2.27,1.8,1.76,1.76,1.76,1.59,2.01,-36.37,8.78,5085417677.0,4068606011.0,-0.56,-0.56,4.09,10.56
1104,301176,逸豪新材,28.34,1.14,0.32,37148.0,105148546.31,4.85,28.86,27.5,27.69,28.02,1.04,6.59,-185.63,3.16,4791349343.0,1597116457.0,0.04,0.0,-14.74,71.34
1105,603086,先达股份,9.76,1.14,0.11,258332.0,250502543.0,2.38,9.77,9.54,9.65,9.65,0.84,5.94,16.25,1.96,4243776276.0,4243776276.0,0.1,0.0,-2.3,128.04
1106,601156,东航物流,15.93,1.14,0.18,141929.0,228058566.0,4.19,16.35,15.69,15.76,15.75,1.79,1.5,9.81,1.38,25289760007.0,15047407207.0,0.0,0.0,12.18,-3.92
1107,601298,青岛港,8.87,1.14,0.1,224610.0,198937401.0,1.82,8.93,8.77,8.82,8.77,1.58,0.42,10.33,1.27,57576057000.0,47827705250.0,-0.22,0.0,2.54,-0.45
1108,300418,昆仑万维,43.36,1.14,0.49,653859.0,2855479064.05,4.11,44.65,42.89,43.2,42.87,1.45,5.21,-31.81,3.92,54432277482.0,54394716882.0,-0.12,-0.09,23.71,12.68
1109,605580,恒盛能源,33.69,1.14,0.38,73972.0,247958191.0,4.65,34.15,32.6,33.2,33.31,0.53,2.64,68.59,10.05,9433200000.0,9433200000.0,0.18,0.21,120.2,211.08
1110,301360,荣旗科技,85.98,1.14,0.97,47582.0,416196271.44,9.62,90.19,82.01,84.2,85.01,0.87,18.69,658.58,3.97,4586173200.0,2189050800.0,-0.26,-0.52,67.93,61.28
